../STLFiles/Neck/InMoov Print Files - Neck/RingV1.stl,44.5775,44.7069,9.08344
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/PivWormV2.stl,39.935,40.155,58.3984
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/LeftPivPotholderV2.stl,59.6235,42.5249,29.9622
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/PivcenterV1.stl,102.617,113.397,37.817
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/PivConnectorV1.stl,77.0864,74.9074,7.48969
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/PivPotentioV2.stl,20.0605,51.296,4.82654
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/PivPotholderV2.stl,59.6235,42.5249,29.9622
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/PivMitV1.stl,101.644,97.4603,28.6594
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/PistonbaseV6.stl,34.997,76.943,21.71
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/servoholderV1.stl,82.8251,106.169,7.55713
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/ClaviFrontV2.stl,114.672,98.9399,10.0395
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/PivGearV4.stl,69.4726,69.6706,45.6988
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/leftPivMitV1.stl,101.644,97.4603,28.6594
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/PivTitV1.stl,90.731,103.515,15.5862
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/leftPivcenterV1.stl,113.397,102.617,37.817
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/ClaviBackV2.stl,114.855,97.9121,10.0407
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/leftPivTitV1.stl,90.731,103.515,15.5862
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/servoHolsterV1.stl,87.9339,53.4953,30.7336
../STLFiles/Shoulder/Shoulder_for_Robot_InMoov/PistonClaviV3.stl,39.716,39.498,100.095
../STLFiles/Skull Ears/InMoov Print Files - Skull & Ears/TopBackskullV1.stl,120.649,119.244,54.6376
../STLFiles/Skull Ears/InMoov Print Files - Skull & Ears/EarSpeakerRightV1.stl,91.002,91.002,30.486
../STLFiles/Skull Ears/InMoov Print Files - Skull & Ears/EarLeftV1.stl,91.008,91.008,25.182
../STLFiles/Skull Ears/InMoov Print Files - Skull & Ears/TopskullLeftV3.stl,123.317,108.374,57.2744
../STLFiles/Skull Ears/InMoov Print Files - Skull & Ears/EarLeftV0.stl,91.008,91.008,16.104
../STLFiles/Skull Ears/InMoov Print Files - Skull & Ears/SpeakerSpacer1.stl,52.8707,52.8148,2.78939
../STLFiles/Skull Ears/InMoov Print Files - Skull & Ears/EarRightV1.stl,91.014,91.014,25.182
../STLFiles/Skull Ears/InMoov Print Files - Skull & Ears/EarSpeakerLeftV1.stl,91.002,91.002,30.486
../STLFiles/Skull Ears/InMoov Print Files - Skull & Ears/EarRightV0.stl,91.008,91.008,16.104
../STLFiles/Skull Ears/InMoov Print Files - Skull & Ears/TopskullRightV3.stl,119.328,114.291,57.2744
../STLFiles/Skull Ears/InMoov Print Files - Skull & Ears/Speaker1.stl,52.8707,52.8148,38.1873
../STLFiles/Left Hand/LeftWristsmallV4.stl,62.003,80.7874,17.6928
../STLFiles/Left Hand/leftcoverfinger1.stl,77.698,69.932,8.874
../STLFiles/Left Hand/LeftRobpart2V4.stl,106.412,48.0934,97.4969
../STLFiles/Left Hand/LeftWristlargeV4.stl,89.2359,119.358,18.862
../STLFiles/Left Hand/Bolt_entretoise7.stl,48.5357,32.275,79.9225
../STLFiles/Left Hand/ringfinger3.stl,37.5661,66.9639,25.7866
../STLFiles/Left Hand/Majeure3.stl,42.2081,75.2384,28.973
../STLFiles/Left Hand/LeftRobpart3V4.stl,106.397,40.5905,97.4969
../STLFiles/Left Hand/leftthumb5.stl,60.05,81.248,29.82
../STLFiles/Left Hand/LeftRobCap3V2.stl,85.4659,76.5401,16.1733
../STLFiles/Left Hand/Auriculaire3.stl,33.83,60.304,23.222
../STLFiles/Left Hand/lefttopsurfaceUP6.stl,94.398,16.986,111.084
../STLFiles/Left Hand/lefttopsurface6.stl,94.578,108.336,13.734
../STLFiles/Left Hand/Index3.stl,39.3669,70.1738,27.0227
../STLFiles/Left Hand/LeftRobpart4V4.stl,111.766,45.5339,105.643
../STLFiles/Left Hand/LeftRobpart5V4.stl,111.811,62.5041,105.563
../STLFiles/SensorFinger7-5Piece.stl,89.8799,76.6013,17.2202
../STLFiles/Chest/Chest & back 20140902/UnderKinectV1.stl,110.844,131.994,32.358
../STLFiles/Chest/Chest & back 20140902/MiddleChest+PIRV1.stl,69.066,67.188,69.276
../STLFiles/Chest/Chest & back 20140902/ChestTopV1.stl,53.8004,49.7599,117.318
../STLFiles/Chest/Chest & back 20140902/InMLeftV1.stl,53.9219,70.6191,69.4639
../STLFiles/Chest/Chest & back 20140902/InMrightV1.stl,53.922,70.62,69.408
../STLFiles/Chest/Chest & back 20140902/ChestLeftV1.stl,63.0541,119.01,121.134
../STLFiles/Chest/Chest & back 20140902/SideRibsCoverV2.stl,103.894,80.3113,110.028
../STLFiles/Chest/Chest & back 20140902/InMrightV1HollowV1.stl,53.916,70.612,69.404
../STLFiles/Chest/Chest & back 20140902/Typo.stl,85.7,16.848,14.458
../STLFiles/Chest/Chest & back 20140902/BatteryHolderLeftV1.stl,82.7501,91.717,32.0837
../STLFiles/Chest/Chest & back 20140902/ChestTopAttachV1.stl,30.5103,31.0244,15.1626
